geolocation_state,geolocation_zip_code_prefix,geolocation_lat_x,geolocation_lng_x
SP,7190,-23.457326156626056,-46.49715010296478
SP,7191,-23.457187515666153,-46.50795526231964
SP,7192,-23.452202665497055,-46.50643552039563
SP,7193,-23.447285099346683,-46.50247826035102
SP,7194,-23.442890814200968,-46.50673902926125
SP,7195,-23.44779912579923,-46.5110506107013
SP,7196,-23.454106264103768,-46.5115034688609
SP,7197,-23.460266075583288,-46.515505182091665
SP,7210,-23.455428477203597,-46.437514934122746
SP,7215,-23.459715743374666,-46.44519869647406
SP,7220,-23.46996881755337,-46.466396164833775
SP,7221,-23.47120534528199,-46.47270968246171
SP,7222,-23.46453258347806,-46.47255767450616
SP,7223,-23.462409555714732,-46.47844700879274
SP,7224,-23.46586372746998,-46.483452191230214
SP,7230,-23.454802426053476,-46.45637200113501
SP,7231,-23.455735213474668,-46.46413518042136
SP,7232,-23.466503241082993,-46.46347318564336
SP,7240,-23.447963485352822,-46.43878764601883
SP,7241,-23.4469773760785,-46.42668333499846
SP,7242,-23.438736681339247,-46.42261867739057
SP,7243,-23.438617388313425,-46.41287550304685
SP,7244,-23.44689834148904,-46.41352622713192
SP,7250,-23.420395048076987,-46.37496529201699
SP,7251,-23.435580032958246,-46.40226021813595
SP,7252,-23.44153163009703,-46.430015122088896
SP,7260,-23.454083117540698,-46.42752978427762
SP,7261,-23.44649199582464,-46.40862648755694
SP,7262,-23.475644128298523,-46.39319577641064
SP,7263,-23.458085052747904,-46.414650955126504
SP,7270,-23.462049200032123,-46.428988069965015
SP,7271,-23.41197469360249,-46.459605654603536
SP,7272,-23.459865128060738,-46.44078630249255
SP,7273,-23.457843678823885,-46.42102617569718
SP,7283,-23.439315918402663,-46.46090001110851
SP,7400,-23.396225427258642,-46.324075599173696
SP,7401,-23.3891304354913,-46.32152216968716
SP,7402,-23.396334781814478,-46.31470569541417
SP,7403,-23.392560752083305,-46.31093862948629
SP,7404,-23.389574261143586,-46.29971002969239
SP,7405,-23.38876496265954,-46.30146421937001
SP,7407,-23.377843110481205,-46.31060995422837
SP,7411,-23.405155780523593,-46.342967013705795
SP,7413,-23.40804121626356,-46.36158512539191
SP,7414,-23.40630652331735,-46.36483792601541
SP,7417,-23.383802377088497,-46.323443431962765
SP,7422,-23.388624369528188,-46.35467717956907
SP,7424,-23.330628828624047,-46.30839426495206
SP,7428,-23.407026645928973,-46.32327742813019
SP,7429,-23.413978735181047,-46.329393116235636
SP,7431,-23.419418541338626,-46.35509012683139
SP,7432,-23.420105847228772,-46.36404690153761
SP,7434,-23.41588502710392,-46.321247507833306
SP,7435,-23.415983667306822,-46.315863712631874
SP,7436,-23.414800376216878,-46.30248198721292
SP,7437,-23.42524416978052,-46.29422825421436
SP,7438,-23.40660939835652,-46.29305119961509
SP,7439,-23.400044254846282,-46.28253821465945
SP,7440,-23.415946105429967,-46.283253889425865
SP,7443,-23.418409552324658,-46.30508807701302
SP,7500,-23.31832277744808,-46.22610698417854
SP,7600,-23.329721686232062,-46.59712215964799
SP,7700,-23.362945113345816,-46.74096686271874
SP,7703,-23.372232610755063,-46.752824362222356
SP,7704,-23.376305262711877,-46.750696313894785
SP,7705,-23.65961406193379,-46.47578470116613
SP,7712,-23.3555367728333,-46.74574703190718
SP,7713,-23.352872773131907,-46.74820205424275
SP,7714,-23.347997208115444,-46.75846892525245
SP,7715,-23.346146853727813,-46.75190153723833
SP,7716,-23.343064913776036,-46.74643711397255
SP,7717,-23.334803114333152,-46.75257958155971
SP,7718,-23.337534926971806,-46.75629218018842
SP,7724,-23.357716094647408,-46.7332369986947
SP,7726,-23.3742327444972,-46.70236873677639
SP,7727,-23.373657058798624,-46.677183149211245
SP,7733,-23.409813755264057,-46.67378237670982
SP,7734,-23.403623520604715,-46.69210630267116
SP,7739,-23.392741159708013,-46.71361570056669
SP,7740,-23.39126794679656,-46.712868093235834
SP,7741,-23.393091583576314,-46.70895064531209
SP,7743,-23.377367017269155,-46.70976945451867
SP,7744,-23.391169444893745,-46.71614479616648
SP,7745,-23.38132680560381,-46.71901420796934
SP,7747,-23.390864812133703,-46.71850647800804
SP,7748,-23.391473636369227,-46.73068670406918
SP,7749,-23.385476711773816,-46.738659485667704
SP,7750,-23.37393210304467,-46.863654135539
SP,7752,-23.363343229176014,-46.85510973417021
SP,7753,-23.32978771755995,-46.92024639534017
SP,7756,-23.389937474145782,-46.86314064114946
SP,7760,-23.35934387046414,-46.80257429562564
SP,7764,-23.3766814354705,-46.926804919234456
SP,7767,-23.335586035022036,-46.92622235722735
SP,7768,-23.33531198769312,-46.91458588004054
SP,7770,-23.412195661233536,-46.84342350637271
SP,7776,-23.340394903904887,-46.84401919342164
SP,7778,-23.361580757952467,-46.87233906326772
SP,7781,-23.285529940917318,-46.87367058745331
SP,7785,-23.33231787496183,-46.82919193449897
SP,7786,-23.33496114653665,-46.83119094546434
SP,7787,-23.340234613273584,-46.830139519037004
SP,7788,-23.352215741814835,-46.8256991012963
SP,7789,-23.36127423991518,-46.84780101479083
SP,7790,-23.37087914790086,-46.84796832895859
SP,7791,-23.406857959687002,-46.8611543371692
SP,7792,-23.412184224711485,-46.845135263019195
SP,7793,-23.41376398480768,-46.829922714714996
SP,7794,-23.417367926744348,-46.825501601284074
SP,7801,-23.32193163736478,-46.72578440745973
SP,7802,-23.326393975496433,-46.72867070568
SP,7803,-23.3311048328903,-46.73224644606239
SP,7804,-23.32520158274583,-46.734123329586765
SP,7807,-23.32080313226175,-46.73305293205131
SP,7808,-23.320097076061234,-46.73897789434375
SP,7809,-23.32445428160794,-46.747233601065446
SP,7810,-23.32299073292915,-46.7635812812956
SP,7811,-23.31538616031486,-46.77828873175944
SP,7812,-22.90682845367693,-47.0122315834516
SP,7813,-23.319158853644485,-46.72429037726342
SP,7830,-23.302630882980623,-46.756891326087796
SP,7832,-23.000242127730058,-46.83488749423056
SP,7835,-23.30846878023605,-46.74357336220913
SP,7836,-23.303917302899244,-46.74125793076994
SP,7840,-23.31577307924926,-46.73140586010318
SP,7841,-23.315624545904363,-46.737476601593514
SP,7842,-23.32063376833607,-46.720687909819
SP,7844,-23.30505092573572,-46.733904496694066
SP,7845,-23.307772924494262,-46.73006997993277
SP,7846,-23.310596546208767,-46.728647145392905
SP,7847,-23.313336270481077,-46.724899182867595
SP,7849,-23.318002166473722,-46.726291995293685
SP,7850,-23.33177705443752,-46.72469723063618
SP,7851,-23.32849394642998,-46.72231596153974
SP,7852,-23.325312461344897,-46.71968377633817
SP,7853,-23.322832975350366,-46.713596822916124
SP,7854,-23.323585689026327,-46.707619964937294
SP,7855,-23.325362957582694,-46.704014642968566
SP,7856,-23.323375590030206,-46.700789624567136
SP,7857,-23.329788860752597,-46.71177816482354
SP,7858,-23.328576157576144,-46.710473445480105
SP,7859,-23.329127586361675,-46.71593725251928
SP,7860,-23.319686274679018,-46.718579219326514
SP,7861,-23.31604732376374,-46.71445658524941
SP,7862,-23.31899426548102,-46.71024292150706
SP,7863,-23.313680841741835,-46.69423587462222
SP,7865,-23.30580727103308,-46.722393580308754
SP,7866,-23.3000366080716,-46.70953772141059
SP,7867,-23.314738700661557,-46.77655867080499
SP,7868,-23.303132999999995,-46.74339900000001
SP,7901,-23.28284336745419,-46.74615014505265
SP,7902,-23.290737057365224,-46.742607816455866
SP,7903,-23.295035512088685,-46.740259435653336
SP,7904,-23.296725022980066,-46.73692071215703
SP,7905,-23.2895548269244,-46.76289362355178
SP,7906,-23.29830353703169,-46.74524728220965
SP,7907,-23.296923740440814,-46.748297973821956
SP,7908,-23.290318796129146,-46.75001382773147
SP,7909,-23.28962398452943,-46.744695751547326
SP,7910,-23.27882714108679,-46.745888903285184
SP,7911,-23.28403169947532,-46.75177775892527
SP,7912,-23.290323989009664,-46.75564485433742
SP,7913,-23.288553925040926,-46.76185750379322
SP,7914,-23.281368270259268,-46.752980224500284
SP,7915,-23.276533279879985,-46.74148359047247
SP,7916,-23.277355765451013,-46.75796748875029
SP,7917,-23.276326046256674,-46.75087072984864
SP,7919,-23.264344491636212,-46.733145529853346
SP,7920,-23.271551800207323,-46.74831360142325
SP,7921,-23.27257382858982,-46.76077311006302
SP,7929,-23.26311574285444,-46.75501300779021
SP,7930,-23.25912573018633,-46.75025586542835
SP,7934,-23.28444633281737,-46.75072475558663
SP,7935,-23.25957365202642,-46.74083140878507
SP,7936,-23.261801227276173,-46.74294799696729
SP,7940,-23.269965601227288,-46.74761554409341
SP,7941,-23.26875591379556,-46.744540844068716
SP,7942,-23.275632413647912,-46.73833814940541
SP,7943,-23.266468594009446,-46.73989524310312
SP,7944,-23.265565499256684,-46.73174583108873
SP,7945,-23.263867558432707,-46.731235253219836
SP,7946,-23.27758890590671,-46.73788171203503
SP,7950,-23.273015927410707,-46.746059330273326
SP,7951,-23.272692450945712,-46.73254970168324
SP,7952,-23.2731984469799,-46.72809762864204
SP,7953,-23.265194209995613,-46.72600912401518
SP,7955,-23.264230442931808,-46.72085685753733
SP,7956,-23.278056075849182,-46.731700698607426
SP,7957,-23.26974701207065,-46.73249283877382
SP,7980,-23.27710025701748,-46.746447443183335
SP,7985,-23.2848839894323,-46.704139822015044
SP,7986,-23.289276481075834,-46.70007881481618
SP,7987,-23.288672163449746,-46.707177053185355
SP,7988,-23.27931499999994,-46.74185832299997
SP,7989,-23.297531990002177,-46.714723349840405
SP,7990,-23.27923042916181,-46.74017387118483
SP,7991,-23.283719514404748,-46.73943521096414
SP,7992,-23.286687698500874,-46.73447758430005
SP,7995,-23.295555014949876,-46.72951835511885
SP,7996,-23.29842585421904,-46.72536100670374
SP,7997,-23.271635104183204,-46.735650005643556
SP,7998,-23.293259042182722,-46.73335939289357
SP,8010,-23.494222639325827,-46.438262361973386
SP,8011,-23.495362043427065,-46.44672815165373
SP,8020,-23.50473849635927,-46.4415119870684
SP,8021,-23.500142370129407,-46.43458554897361
SP,8022,-23.49374057311592,-46.4252289529965
SP,8030,-23.50320576014991,-46.42228420833628
SP,8031,-23.511353077474464,-46.42394850462806
SP,8032,-23.51748678878717,-46.42678744635806
SP,8040,-23.508119030075395,-46.44889652841769
SP,8041,-23.515282658322338,-46.440756043913275
SP,8042,-23.508136190329896,-46.434032808572816
SP,8050,-23.51121324471153,-46.458844679310054
SP,8051,-23.513077537836978,-46.467989003984286
SP,8060,-23.50229871274781,-46.452411592794114
SP,8061,-23.502757298862743,-46.464698280908905
SP,8062,-23.510317364210426,-46.47319235181363
SP,8070,-23.49603520471455,-46.46166831807453
SP,8071,-23.490529381868818,-46.44991608053585
SP,8072,-23.511511562483935,-46.4842937005647
SP,8080,-23.487422115473283,-46.4300278559273
SP,8081,-23.485889893023497,-46.41934660866459
SP,8090,-23.479659412257398,-46.43334640491996
SP,8110,-23.49831803726825,-46.399527552329054
SP,8111,-23.491954685851873,-46.38006396693796
SP,8115,-23.490456219882915,-46.389808767689914
SP,8120,-23.503219552870178,-46.39614127696109
SP,8121,-23.502133800699752,-46.38412893949837
SP,8122,-23.496346855830815,-46.37943319385002
SP,8130,-23.506883305455986,-46.373982505625875
SP,8131,-23.503144174286593,-46.37623970915305
SP,8132,-23.509929065049914,-46.37587149314251
SP,8140,-23.511203891310107,-46.39933342623787
SP,8141,-23.514486567730298,-46.39218021781278
SP,8142,-23.518744840215422,-46.391346580406804
SP,8143,-23.51693358942601,-46.464911372514834
SP,8150,-23.518635254069064,-46.413806647070324
SP,8151,-23.51833180985304,-46.403673752410334
SP,8152,-23.51278444180859,-46.40688128770579
SP,8160,-23.504404348720815,-46.410146549765194
SP,8161,-23.50335558030623,-46.41384655153017
SP,8180,-23.49269969912071,-46.42102612749887
SP,8190,-23.487775825909647,-46.39398452629554
SP,8191,-23.480853013664593,-46.383058295896014
SP,8210,-23.536999211875866,-46.44959406372341
SP,8215,-23.53983233291429,-46.44479870320024
SP,8220,-23.537410323865338,-46.46658306778087
SP,8223,-23.52685922041741,-46.47107205776288
SP,8225,-23.529819075625554,-46.46178303972399
SP,8226,-23.55225668420784,-46.53486170808572
SP,8230,-23.523144691035252,-46.45294985547405
SP,8233,-23.525816060505505,-46.47272284248948
SP,8235,-23.521544604351487,-46.46654685686275
SP,8240,-23.523590611508364,-46.4435273976945
SP,8241,-23.51927987294932,-46.436539250878944
SP,8245,-23.518935662877972,-46.44607289667942
SP,8246,-23.531185574566038,-46.438007168288124
SP,8247,-23.534801796444476,-46.43389170098682
SP,8248,-23.529470748025428,-46.43362190816826
SP,8250,-23.539944363160135,-46.439816187506
SP,8253,-23.549136139521043,-46.43942597939028
SP,8255,-23.55058562363121,-46.435849908626594
SP,8257,-23.553466543775315,-46.428322341447135
SP,8260,-23.565855116526446,-46.43493844446314
SP,8265,-23.580336737877822,-46.45284045148394
SP,8270,-23.561185904622896,-46.461300810486996
SP,8275,-23.57127586906545,-46.479396724588405
SP,8280,-23.56118965884429,-46.47448584310014
SP,8285,-23.553256361644554,-46.47265844061827
SP,8290,-23.55364177873547,-46.452661287455506
SP,8295,-23.548035167484144,-46.45929809989244
SP,8310,-23.628942068896162,-46.4672167658442
SP,8311,-23.631163944790963,-46.46582252355118
SP,8320,-23.62705221927803,-46.473162413196306
SP,8321,-23.60517912086352,-46.488969519908174
SP,8330,-23.613843837563966,-46.467275229586726
SP,8331,-23.609721993106092,-46.46916749859774
SP,8340,-23.61010743964927,-46.46009483679291
SP,8341,-23.601070948161325,-46.45358437934074
SP,8343,-23.606127435337704,-46.446847130366386
SP,8344,-23.609871314168224,-46.44916843361716
SP,8345,-23.6101424821642,-46.444127390481555
SP,8346,-23.556541418630985,-46.67832394580013
SP,8347,-23.52033608464666,-46.57789055773941
SP,8370,-23.608567051795045,-46.46347699100705
SP,8371,-23.59668322338375,-46.43126800506237
SP,8372,-23.60212253218954,-46.43667160303353
SP,8373,-23.48244388001676,-46.64685124586851
SP,8375,-23.600609746209475,-46.463232096684415
SP,8380,-23.59886114132778,-46.44038224218923
SP,8381,-23.607991705310162,-46.430749600583695
SP,8382,-23.614691812954206,-46.43312243285143
SP,8383,-23.56114794395027,-46.514805328513454
SP,8390,-23.62711047279614,-46.4669488154222
SP,8391,-23.593140793201087,-46.556246636727444
SP,8395,-23.62246615128711,-46.456153205122206
SP,8404,-23.52967739523337,-46.40945968428649
SP,8410,-23.54890998191391,-46.42292496090773
SP,8411,-23.55384247002896,-46.412308355751016
SP,8412,-23.55234512423792,-46.407940793112274
SP,8420,-23.54493260145606,-46.42885774341657
SP,8421,-23.559225790539926,-46.4286353366644
SP,8430,-23.526895092619128,-46.42391119493388
SP,8431,-23.53339341928376,-46.417516080182985
SP,8440,-23.53354303883608,-46.41041783796571
SP,8441,-23.534897101836037,-46.41222140930638
SP,8450,-23.543999145187104,-46.400186730160335
SP,8451,-23.539311759230777,-46.400469886641815
SP,8452,-23.532068071956992,-46.39737526240548
SP,8460,-23.552819159342434,-46.401911673843564
SP,8461,-23.55983715231554,-46.404229920541
SP,8465,-23.56599294000603,-46.398227800523166
SP,8466,-23.541397850386776,-46.51534480931547
SP,8470,-23.59063676727138,-46.40544553714187
SP,8471,-23.60288915849467,-46.40002928160747
SP,8472,-23.57111449373252,-46.403647942429444
SP,8473,-23.583640893407367,-46.415647076605815
SP,8474,-23.594829483255708,-46.412661455679434
SP,8475,-23.588548090189523,-46.399578722515265
SP,8485,-23.589955075176466,-46.41220586639828
SP,8490,-23.573100861060333,-46.41539587519137
SP,8500,-23.544814881452595,-46.36585649268777
SP,8501,-23.54164754294986,-46.36097153205661
SP,8502,-23.53947676549784,-46.35846761483802
SP,8503,-23.548538484563693,-46.360508990244966
SP,8504,-23.555663273412023,-46.36048638001305
SP,8505,-23.552432266671612,-46.366659590261115
SP,8506,-23.559035027237915,-46.370396295565676
SP,8507,-23.561141284596573,-46.36751458230807
SP,8508,-23.563868430206792,-46.36943596268342
SP,8509,-23.568012263177422,-46.3597582688388
SP,8510,-23.560029259302837,-46.35983344250401
SP,8513,-23.576579566169933,-46.365277199245206
SP,8514,-23.568080400654388,-46.36722929899116
SP,8515,-23.577299274136507,-46.37411020714745
SP,8517,-23.56892589286744,-46.372428309048416
SP,8525,-23.558326428560218,-46.38847768504826
SP,8526,-23.556512244298652,-46.383008472478984
SP,8527,-23.5536940974993,-46.37892772018168
SP,8528,-23.55408009521956,-46.37439775919687
SP,8529,-23.54759130650479,-46.372874469674905
SP,8530,-23.535249995085103,-46.371060344596
SP,8531,-23.5398955986149,-46.372433774072356
SP,8532,-23.538897638612582,-46.377952084083034
SP,8533,-23.545704287907824,-46.37913213480587
SP,8534,-23.550282671268963,-46.38612703836961
SP,8535,-23.5526585802395,-46.389344411750486
SP,8536,-23.54128677697378,-46.385425350081825
SP,8537,-23.53297929709609,-46.39197731694009
SP,8538,-23.530991120416008,-46.389921397686
SP,8539,-23.53622365388216,-46.37575794916318
SP,8540,-23.521333128409307,-46.381492516254916
SP,8541,-23.52039186756291,-46.374050869239724
SP,8542,-23.51684794253676,-46.370962909592414
SP,8543,-23.52477764273867,-46.373782980085835
SP,8544,-23.53174394857515,-46.36315036566325
SP,8545,-23.532082650368196,-46.37039656564146
SP,8550,-23.521944210545936,-46.34087492614053
SP,8551,-23.52231969313153,-46.34861658234897
SP,8552,-23.528382181486563,-46.35378870272508
SP,8553,-23.52246677964441,-46.36355504875135
SP,8554,-23.514817113492633,-46.36083962603234
SP,8555,-23.510491000828786,-46.35347291973801
SP,8556,-23.51477567974977,-46.34803876628073
SP,8557,-23.512737270121892,-46.342315440743086
SP,8558,-23.508833389784638,-46.33532284499005
SP,8559,-23.517485175413327,-46.335795779642396
SP,8560,-23.530800749869037,-46.335356428520065
SP,8561,-23.52819999645665,-46.340354099865536
SP,8562,-23.531825413303835,-46.344933061065866
SP,8563,-23.53344361631144,-46.350023988829626
SP,8564,-23.53877847237823,-46.35194721552098
SP,8565,-23.540554775962285,-46.342087004938094
SP,8566,-23.54522218222076,-46.34714098098392
SP,8567,-23.549190351458428,-46.35222982983538
SP,8568,-23.555099899673362,-46.34688798471851
SP,8570,-23.47556020730693,-46.35496713711063
SP,8571,-23.484245609022672,-46.33718618456458
SP,8572,-23.49682777054894,-46.341815227767235
SP,8573,-23.49208198891802,-46.34993692750342
SP,8574,-23.502430544452945,-46.353588691905934
SP,8575,-23.49889643158341,-46.35834167666946
SP,8576,-23.488983987496372,-46.35738119832365
SP,8577,-23.486111454662215,-46.366720765317105
SP,8578,-23.469204997987195,-46.38254469134296
SP,8579,-23.461713456701865,-46.375834724614386
SP,8580,-23.451383818049496,-46.34347817457571
SP,8581,-23.457643035263185,-46.35420111964781
SP,8582,-23.449962082419198,-46.35913785785096
SP,8583,-23.445104372262904,-46.37446965996916
SP,8584,-23.42758013219902,-46.34656242926071
SP,8585,-23.488858329997143,-46.35451370002853
SP,8586,-23.440429714931884,-46.33593612414126
SP,8587,-23.431030687048214,-46.31623836570543
SP,8588,-23.438957791052477,-46.31928137845881
SP,8589,-23.43916869300753,-46.30216186378814
SP,8590,-23.439104173019704,-46.276749993218495
SP,8591,-23.452874503175785,-46.307056795717486
SP,8592,-23.46887383540963,-46.29148240306665
SP,8593,-23.474479864080735,-46.30647080192452
SP,8594,-23.487369380055885,-46.30162214604124
SP,8595,-23.46785190583161,-46.303486349256666
SP,8596,-23.48123768102669,-46.315741872345264
SP,8597,-23.460085722998173,-46.32066987382231
SP,8598,-23.466988487507592,-46.32528745224136
SP,8599,-23.465351131478307,-46.33959705106874
SP,8610,-23.541564465809035,-46.30014585940993
SP,8613,-23.540961275065246,-46.28675991494017
SP,8615,-23.547817339445313,-46.29562373495023
SP,8616,-23.557167128317072,-46.29273877279444
SP,8620,-23.634049091979396,-46.294901191726005
SP,8621,-23.533389538560343,-46.29819319994478
SP,8625,-23.64354297879925,-46.31309904240693
SP,8630,-23.646688575359885,-46.326893976771515
SP,8633,-23.643593132336076,-46.311993874013055
SP,8635,-23.669022064452157,-46.33321757384235
SP,8640,-23.622525771818758,-46.32595623782947
SP,8650,-23.574620518652843,-46.32362666480914
SP,8653,-23.615174568083752,-46.31869441731413
SP,8655,-23.593812738366193,-46.30568570187292
SP,8656,-23.593134067158672,-46.305503081869595
SP,8660,-23.559218820963455,-46.33632147208989
SP,8663,-23.568378754831496,-46.33354383619191
SP,8664,-23.557876941289948,-46.32636817750627
SP,8665,-23.55913907953774,-46.31339528338652
SP,8666,-23.574816367260638,-46.3077722188954
SP,8670,-23.538308622865188,-46.3304265361429
SP,8671,-23.544639792044695,-46.32694579681152
SP,8673,-23.540539029037927,-46.31794954369798
SP,8674,-23.54328354161044,-46.31303020637171
SP,8675,-23.551729845164203,-46.313416040411035
SP,8676,-23.553927490558312,-46.306910500960136
SP,8680,-23.528295980520745,-46.32041331063883
SP,8683,-23.528233295388443,-46.3109541530825
SP,8685,-23.523438861296,-46.30496565775928
SP,8686,-23.53468582765267,-46.28739484577064
SP,8689,-23.52886814214044,-46.31457858145279
SP,8690,-23.49809915521164,-46.3159558321391
SP,8692,-23.50097956554683,-46.32166379791295
SP,8693,-23.50231885102247,-46.30528241556756
SP,8694,-23.511192262104764,-46.29582111132436
SP,8695,-23.494702294035772,-46.27969800070663
SP,8696,-23.509968872336355,-46.29020664503258
SP,8710,-23.522840094345344,-46.1955458411618
SP,8715,-23.525969997524804,-46.18844218219641
SP,8717,-23.53978485023305,-46.19090421090353
SP,8720,-23.54050313841087,-46.179515992743205
SP,8725,-23.55415126218909,-46.1843794776775
SP,8726,-23.559202521983153,-46.180584079236446
SP,8727,-23.566454981502865,-46.1867163738463
SP,8730,-23.53567115186183,-46.201138334692274
SP,8735,-23.534371613792537,-46.212853320038995
SP,8737,-23.541494161505177,-46.20512735511424
SP,8738,-23.552241458338024,-46.200765195581496
SP,8740,-23.54285387223124,-46.21574595334229
SP,8742,-23.549581926933282,-46.21381465338027
SP,8743,-23.555409578770277,-46.218132250650505
SP,8744,-23.54762346054682,-46.22699200612672
SP,8745,-23.547270957714815,-46.233669621041315
SP,8746,-23.55307325779805,-46.20220502298571
SP,8747,-23.55820368508528,-46.209798818783575
SP,8750,-23.548514659300917,-46.25089583769429
SP,8751,-23.67605993284858,-46.23240124971569
SP,8752,-23.543394600163566,-46.262085681846166
SP,8753,-23.599734457721812,-46.24425352033103
SP,8755,-23.55758157357235,-46.175052153321076
SP,8760,-23.561696330882008,-46.22145308933833
SP,8761,-23.561245022024078,-46.21910651013282
SP,8762,-23.572856395674282,-46.22173824466213
SP,8763,-23.57201202255187,-46.219148024353075
SP,8765,-23.67266387719291,-46.1833131521842
SP,8766,-23.526640124463405,-46.20000364270791
SP,8767,-23.638782390338445,-46.12266801836583
SP,8770,-23.51645222398037,-46.20602049086485
SP,8771,-23.463691159835836,-46.152862551261
SP,8772,-23.47972043266996,-46.28060346557528
SP,8773,-23.513611625675395,-46.18967506489793
SP,8774,-23.472431708106374,-46.27637913641988
SP,8775,-23.499702301795015,-46.185232958890026
SP,8779,-23.358797292752108,-46.15837918719848
SP,8780,-23.520213894289626,-46.1773226916366
SP,8790,-23.52892823325506,-46.17165148842831
SP,8793,-23.540872984544002,-46.16428992429291
SP,8795,-23.532002301785656,-46.17979628874059
SP,8810,-23.501501454838426,-46.15067015542788
SP,8820,-23.508938946125415,-46.15005921825602
SP,8830,-23.51562982228004,-46.141112172039605
SP,8831,-23.557714524190416,-46.179629711201656
SP,8832,-23.516913648399584,-46.10417245526518
SP,8833,-23.521905936795314,-46.16167840664869
SP,8840,-23.482177500178658,-46.13804883519811
SP,8850,-23.48429119182165,-46.08949684756371
SP,8880,-23.519975947056054,-46.18756607644843
SP,8900,-23.404915542335686,-46.04306997289357
SP,8940,-23.574501079606897,-46.04031556607301
SP,8970,-23.531454479508646,-45.84898375245855
SP,9010,-23.659483201758057,-46.525087642099905
SP,9015,-23.659363636440858,-46.523183340521726
SP,9020,-23.661829862870697,-46.526935182825184
SP,9030,-23.6688681244215,-46.526520322958525
SP,9040,-23.663842697059174,-46.53296352289973
SP,9041,-23.66344269074566,-46.538607058455014
SP,9050,-23.67416145710767,-46.54521714133647
SP,9051,-23.67847317610964,-46.55118175914322
SP,9060,-23.665535515458636,-46.549114970194566
SP,9061,-23.650519176367382,-46.55912992062539
SP,9070,-23.64365536920469,-46.54636839196643
SP,9071,-23.652181912549352,-46.54881382269007
SP,9080,-23.640443596560726,-46.541742273007685
SP,9090,-23.652250899830324,-46.53834444978406
SP,9091,-23.658103623445964,-46.54589014477939
SP,9110,-23.671410321922412,-46.50607463708344
SP,9111,-23.67120903205988,-46.49116730072025
SP,9112,-23.66800556206716,-46.49203854828125
SP,9120,-23.67872850029644,-46.49606223946507
SP,9121,-23.681514252303955,-46.50092180775808
SP,9124,-23.736833779153557,-46.47911795977603
SP,9130,-23.689444627914774,-46.50501034876412
SP,9131,-23.694922546257125,-46.49711830677247
SP,9132,-23.70376347657819,-46.50175227112771
SP,9133,-23.739452495644574,-46.49161359296361
SP,9134,-23.73137492534043,-46.47892573689434
SP,9139,-23.702514826598424,-46.521858039672956
SP,9150,-23.777932757452305,-46.30307188275696
SP,9160,-23.764558763209905,-46.46344603292595
SP,9161,-23.766565903593463,-46.45937451944094
SP,9163,-23.76294585048319,-46.473361103844674
SP,9169,-23.71190177834374,-46.515225502546826
SP,9170,-23.70854496548124,-46.508888110317464
SP,9171,-23.700197687438838,-46.51312842218974
SP,9172,-23.693588575286977,-46.51272565763
SP,9175,-23.68635904462997,-46.51707802760377
SP,9176,-23.67894521757313,-46.518401640158366
SP,9180,-23.693393193642333,-46.523184416465625
SP,9181,-23.683272109835034,-46.525233029083424
SP,9182,-23.69739633946055,-46.53032152014561
SP,9185,-23.6829412447182,-46.53548743908488
SP,9190,-23.67391548382347,-46.53815742287354
SP,9195,-23.67636972794607,-46.51462732950937
SP,9210,-23.637381848852485,-46.52809787861087
SP,9220,-23.622287896060012,-46.536900867948354
SP,9230,-23.62057801188256,-46.527409786403275
SP,9238,-23.664002678602326,-46.52309420774424
SP,9240,-23.62948705030978,-46.52414775441369
SP,9241,-23.632659333558596,-46.51930571108431
SP,9250,-23.624085747491286,-46.514905846038275
SP,9251,-23.630386001373818,-46.507490263374244
SP,9260,-23.63107584294424,-46.49643229952413
SP,9270,-23.640563722528213,-46.49443184221042
SP,9271,-23.641860793712077,-46.50072807238241
SP,9272,-23.65305068147205,-46.51319933542339
SP,9273,-23.65525915170427,-46.5026771362366
SP,9274,-23.656604474999934,-46.497593835999965
SP,9280,-23.640143776337073,-46.516159475210166
SP,9290,-23.652361271418293,-46.50789694256687
SP,9291,-23.645100566456687,-46.51920051327397
SP,9310,-23.67034845903575,-46.451225853193726
SP,9311,-23.67804543953714,-46.4502030009835
SP,9312,-23.670019203214565,-46.445075268614175
SP,9320,-23.660030872728164,-46.44151148849928
SP,9321,-23.648730193239803,-46.436306740158656
SP,9330,-23.662298503303177,-46.421695120482426
SP,9331,-23.673149270468024,-46.41985501627954
SP,9332,-23.656936594800825,-46.41797406476566
SP,9333,-23.648718716107382,-46.41773261934036
SP,9334,-23.66768511658677,-46.40768678365547
SP,9335,-23.664871555007743,-46.416771398884876
SP,9336,-23.663212563450802,-46.415286664885194
SP,9340,-23.671406718740258,-46.430267450470716
SP,9341,-23.673607729060798,-46.42031224979211
SP,9350,-23.680729252163324,-46.44423827270244
SP,9351,-23.68403379536562,-46.438790462630976
SP,9360,-23.684914927517177,-46.45695782334157
SP,9361,-23.696375623592306,-46.455792948524845
SP,9370,-23.678575022664635,-46.46508387745462
SP,9371,-23.6698729598244,-46.47621306270231
SP,9372,-23.695111596533234,-46.46557349446499
SP,9380,-23.64173599837453,-46.47864502112121
SP,9381,-23.65890825724862,-46.46546353843509
SP,9389,-23.6303224565756,-46.47923058090484
SP,9390,-23.654195034752092,-46.45365381825393
